,emotions,id,sentence
955,"['discomfort', 'alone']",1584,"['second', 'really', 'undermined', 'self-confidence', 'associated', 'subsequent', 'episode', 'mild', 'depression,', 'treated', 'counselling.', 'found', 'difficult', 'productive', 'enthused', 'publishing', 'field', 'phd', '-', 'work', 'overlapped', 'significantly', 'prof', ""a's"", 'several', 'students', 'proteges.', ""i'd"", 'really', 'excited', 'working', 'mentor', 'collaborator', 'terms', 'developing', 'future', 'projects', 'publications.', 'came', 'away', 'feeling', 'rootless', 'unenthused', 'academic', 'career.', 'here,', ""i'd"", 'put', 'efforts', 'effective', 'pitch', 'tt', 'job', 'high-profile', 'research', 'cluster', 'internationally.', 'mattered', 'high-flying', 'research', 'powerhouse', 'professor', 'field', 'seemed', ""'pleasing"", ""personality'"", 'possible', 'availability', 'extramarital', 'liaison....,', 'research', 'possible', 'trajectory', 'etc.', 'so,', 'narcissistic', 'wound', 'much', 'anxiety', 'created...', 'associated', 'happened', ""'on"", 'top', ""game'"", 'long', 'plane', 'flights', 'cross-cultural', 'differences', 'communication', 'involved', 'interviewing', 'usa', '(not', 'american', 'myself)...which', 'minute', 'self-blame', 'huge', 'extrapolation.', 'decided', 'needed', 'coaching', 'less', ""'pleasing'"", 'forceful', 'interview', 'contexts', 'etc']"
956,['enraged'],1585,"['harassment', 'severely', 'affected', 'mental', 'health.', ""doctor's"", 'notes', 'prove', 'it.', 'happened', '2014-2015', ""i'm"", 'still', 'healing', 'experience.', 'money', 'mental', 'health', 'doctor', 'options', 'live,', 'heal', 'own.', 'actually', 'turned', 'gardening', 'farming', 'found', 'helped', 'heal']"
957,"['bad.', 'extremely', 'traumatized', 'struggle', 'self-doubt', 'deeply', 'blame', 'trust', 'lost']",1586,"['anxiety,', 'grieving,', 'depression', 'related']"
958,"['strong', 'struggle', 'mental', 'exacerbated']",1587,"['makes', 'second', 'guess', 'worth', 'quality', 'work', 'value']"
959,"['attracted', 'counseling']",1588,"['stress,', 'ptsd,', 'impostor', 'syndrome.', 'need', 'take', 'anxiety', 'meds', 'whenever', 'go', 'campus']"
960,"['sure', 'question']",1589,"['terrible.', 'reminder', 'powerless', 'institution', 'denied', 'tenure.', 'made', 'even', 'depressed', 'angry', 'full', 'self', 'loathing']"
961,"['anxiety', 'depression.']",1590,"['three', 'stressful,', 'angry', 'years', 'felt', 'powerless', 'face', 'faculty', 'members', 'supported', 'clumsy', 'ineffectual', 'bureaucracy.', 'although', '10', 'years,', 'pulse', 'increases', 'every', 'time', 'remember', 'writing', 'stressful', 'itself.', 'continue', 'second-guess', 'younger', 'self', 'wonder', 'could', 'done', 'better', 'students.', 'years', 'wisdom,', 'and,', 'honestly,', 'full', 'professor', 'could', 'retire', 'time', 'like,', 'would', 'louder', 'insistent', 'position']"
962,['doubt'],1592,"['place', 'obviously', 'dysfunctional,', 'left', 'another', 'dysfunctional', 'university']"
963,['doubt'],1593,"['20', 'years', 'ago.', 'still', 'think', 'it,', 'especially', 'i’m', 'working', 'library.', 'never', 'go', 'stacks', 'walled', 'one', 'side.']"
964,['anxiety'],1594,"[""i'm"", 'currently', 'therapy']"
965,"['safe', 'humiliated']",1595,['see']
966,"['insecure', 'frightened']",1597,"['grueling', 'humiliating', 'experience', 'last', 'year', 'teaching', 'institution,', 'knew', 'right.', 'support', 'several', 'senior', 'colleagues,', 'excellent', 'lawyer', 'specialized', 'labor', 'law,', 'made', 'difference', 'ability', 'stay', 'focused', 'work', 'sued', 'university']"
967,['weird'],1599,"['wtf', '-', 'decent', 'men?']"
968,"['ptsd,', 'anxiety,', 'depression']",1603,['nan']
969,"['anxiety,', 'depression,', 'shame']",1605,"['deep.', ""i've"", 'thought', 'seeking', 'therapy', 'many', 'times', 'fear', 'working', 'therapy', 'would', 'make', 'current', 'family', 'life', 'spiral']"
970,"['shame', 'great', 'insecurity', 'shame', 'guilty', 'sensitive']",1606,['nan']
971,"['stress,', 'depression,']",1611,"['conferences', 'overall', 'draining', 'know', ""i'm"", 'leered', 'approached', 'conversations', 'others', ""i'm"", 'young', 'looking', 'conform', 'broadly', 'socially', 'acceptable', 'beauty', '""standards.""', 'really', 'help', 'woman', 'treat', 'body', 'senior', 'men', 'admire', 'prey', 'on.', 'male', 'colleague', 'ever', 'said', 'awful', 'things', 'me.', 'may', 'behaved', 'mildly', 'inappropriately', '(i', 'really', 'lucky', 'years', 'nothing', 'worse', 'happened)', 'one', 'ever', 'blatantly', 'dismissive', 'woman', 'assuming', 'young', 'going', 'sleep', 'way', 'up.']"
972,['anger.'],1612,"['uneasy', 'department', 'months', 'after,', 'avoided', 'dept', 'social', 'events', 'felt', 'guard', 'professor', '(and', 'sometimes', 'others', 'dept)', 'remainder', 'graduate', 'career']"
973,['panic'],1613,"['paranoia,', 'nightmares,', 'anxiety,', 'etc.']"
974,['depression'],1615,"['never', 'sought', 'treatment.', 'emotionally', 'upset.']"
975,['ashamed'],1616,"['unsettled,', 'uncomfortable,', 'disoriented,', 'distraught']"
976,['shame'],1617,"['awful-at', 'one', 'point,', 'close', 'nervous', 'breakdown.', 'panic', 'attacks', 'night.', 'still', 'like', 'go', 'building.', 'looking', 'leaving']"
977,['loss'],1619,"['felt', 'guilty', 'responsible', 'also', 'upset', 'confused,', 'embarrassed', 'tell', 'anyone', 'fear', 'getting', 'trouble', 'drawing', 'attention']"
978,"['doubt', 'difficult', 'difficult', 'depression.']",1620,"['afterward,', 'found', 'least', 'five', 'women', 'done', 'trips', 'various', 'foreign', 'countries.', 'means', 'pay', 'rooms.', 'got', 'away', 'lucky', 'rudeness', 'deal', 'afterward.', 'don’t', 'trust', 'anyone', 'tenure']"
979,['great'],1621,"['low-grade', 'paranoia', 'men', 'interested', 'ideas.']"
980,['panic'],1622,"['one', 'hand,', 'felt', 'unsupported', 'disrespected.', 'questions/comments', 'rude,', 'dismissive', 'and/or', 'offensive', 'me.', 'committed', 'hardworking.', 'constantly', 'irritated', 'assumption', 'could', 'succeed,', 'also', 'throwing', 'away', 'potential', 'since', 'would', 'able', 'work', 'unrealistic', 'demands', 'placed', 'graduate', 'students.', 'maybe', 'able', 'give', 'every', 'drop', 'blood', 'sweat', '(though', 'manage', 'somehow)', ""how's"", 'fault', ""academia's"", 'creating', 'garbage', 'system?', 'hand,', 'never', 'fiery', 'source', 'motivation', 'complete', 'degree.', 'walked', 'away', 'mostly', 'disgusted']"
981,"['severe', 'depression.']",1623,"['cripplingly', 'bad', 'depression', 'year,', 'recently', 'got', 'past', 'it.', 'month', 'ago', '(so,', 'early', 'november),', 'cried', 'work', 'every', 'day', 'since', 'january,', '(the', 'incident', 'december', '2016).']"
982,"['loss', 'anxiety']",1624,"['conjunction', 'financial', 'terror', 'department', 'held', 'grad', 'students', '(this', 'recession', 'one’s', 'funding', 'contract', 'seemed', 'worth', 'paper', 'printed', 'on),', 'discipline’s', 'pervasive', 'classism', 'racism,', 'general', 'shitshow', 'graduate', 'school,', 'massively', 'depressed', 'deeply', 'traumatized.', 'attempt', 'suicide', 'frequently', 'wanted', 'to.', 'took', 'many', 'years', 'get', 'back', 'even', 'emotional', 'footing', 'unlearn', 'trauma', 'responses', 'picked', 'up.']"
983,"['shame,', 'fear']",1626,"['ptsd', 'anxiety', 'still', 'hold']"
984,"['stress,', 'worry']",1627,['nan']
985,['anxious'],1628,"['honestly,', 'been!', 'academy,', 'good', 'ill,', 'stable,', 'sane', 'part', 'life', 'years,', 'relationships', 'within', 'it--to', 'large', 'degree', 'bounded,', 'scripted,', 'based', 'shared', 'intellectual', 'interests--were', 'often', 'enormously', 'sustaining', 'me.', 'violation', 'made', 'feel', 'destabilized,', 'uncertain,', 'angry,', 'helpless.']"
986,['hard'],1630,['nan']
987,"['deeply', 'anxious', 'fearful']",1632,"['unhappiness,', 'particularly', 'feeling', 'unable', 'complain', 'without', 'repercussion']"
988,['upset'],1633,"['directly', 'involved', 'cases,', 'wasted', 'time,', 'need', 'caution,', 'general', '""ickiness""', 'feel', 'walking', 'building', 'impact', 'wellbeing']"
989,['important'],1636,"['made', 'cautious']"
990,"['suffer', 'anxiety', 'sure']",1637,"['depressed', 'hurt', 'many', 'people', 'seemed', 'believe', 'rumor.', 'worse', 'made', 'seem', 'like', 'situation', 'occurring', '(it', ""wasn't)"", 'would', 'fault']"
991,"['loss', 'shame,', 'depression.', 'therapy', 'mistrust', 'depression.']",1641,"['think', 'threat', 'mental', 'health', 'interviewed', 'year', 'later', 'doctoral', 'student', 'research', 'sexual', 'harassment', 'post', 'secondary', 'institutions.', 'spoke', 'details', 'series', 'events,', 'cried', 'lot,', 'large', 'part', 'relief', 'someone', 'listening', 'me!!!!']"
992,"['uncomfortable', 'sure', 'ashamed']",1644,"['drastic', 'ramifications', 'honestly.', 'introduction', 'real', 'world', 'common', 'older', 'men', 'prey', 'younger', 'women']"
993,['agonized'],1648,"['bad:', 'sadness,', 'depression,--where', ""women's"", 'lib', 'activists', 'go?', 'sign', 'this?', 'good:', 'want', 'help', 'women', 'minorities', 'more,', 'sense', 'experiencing.', 'needed', 'female', 'mentor,', 'none', 'available.', 'left', 'vulnerable', 'male', 'predators.', 'tried', 'go', 'wrac', 'told', 'interested', 'helping', 'women', 'color', 'and/or', 'lesbians.', 'white', 'working', 'class.', 'paid', 'student', 'loans--', 'debt', '1981-2017.', 'feel', 'better.', 'feel', 'much', 'empowered']"
994,['certain'],1649,"[""i'm"", 'mainly', 'worried', 'friend', 'since', 'younger', 'less', 'experience', 'type', 'behavior.']"
995,"['therapy,', 'suicidal']",1651,['bothered']
996,['bad'],1653,['nan']
997,['doubted'],1654,"['scared', 'speak', 'up,', 'delayed', 'work,', 'exhaustion', 'increased', 'anxiety']"
998,"['depressed', 'anxious', 'never', 'difficult', 'trusting', 'mental']",1655,['nan']
999,"['happy', 'great']",1656,"['reminder', 'game', 'academia,', 'gendered', 'object', 'prey']"
1000,['offended'],1657,"['developed', 'eating', 'disorder', 'used', 'drugs', 'daily', 'last', '6', 'months', ""master's"", 'program.']"
1001,['traumatic'],1658,['nan']
1002,['trust'],1662,"['suffer', 'depression', 'anxiety', 'low', 'self', 'esteem']"
1003,['anger'],1664,['anxiety']
1004,"['huge', 'stress', 'worry']",1665,"['incident', 'occurred', 'first', 'major', 'conference--it', 'made', 'feel', 'academic', 'achievements', 'least', 'interesting', 'thing', 'me,', 'place', 'conference', 'dinner', 'entertain', 'him,', 'rather', 'grow', 'scholar', 'network']"
1005,"['ptsd', 'alone']",1666,"['adds', 'previous', 'traumatic', 'experiences']"
1006,"['diminished', 'forced']",1667,['nan']
1007,"['kind', 'shame']",1668,"['experienced', 'anguish', 'began', 'questioning', 'whether', 'really', 'good', 'enough', 'become', 'professor', 'professors', 'encouraged', 'saw', 'piece', 'ass.', 'made', 'question', 'intellect']"
1008,"['fear', 'anxiety']",1669,"['depression,', 'anxiety,', 'self-doubt,', 'anger,', 'shame']"
1009,"['stress', 'afraid']",1671,['nan']
1010,"['therapy', 'stressful']",1672,['nan']
1011,['upset'],1673,"['loss', 'self-confidence', '-', 'distrust', 'men', 'life', 'long', 'struggle', 'overcome', 'challenges.', 'challenged', 'abusive', 'staff', 'member', 'school', 'principal,', 'eventually', 'staff', 'member', 'transferred', 'position', 'student', 'interactions', '(', 'night', 'custodian).', 'process', 'asked', 'school', 'board', 'admin', 'staff', 'intervene.', 'one', 'administrator', 'told', 'that:', 'oh,', 'well.', 'good', 'thing', 'education', 'medicine,', 'meaning', 'life', 'death', 'circumstance,', 'abuse', 'serious', 'consequences.', 'told', 'wrong.', 'education,', 'abuse', 'kills', 'human', 'spirit.', 'simply', 'slow', 'process.', 'harmful', 'enough,', 'never', 'recover.', 'residential', 'school', 'system', 'imposed', 'first', 'nations', 'students', 'canada', 'good', 'example', 'extreme', 'abuse', 'slowly', 'kill', 'human', 'spirit.', 'believe', 'educators', 'responsibility', 'stop', 'abuse', 'harassment', 'occurs', 'schools']"
1012,['loss'],1674,"['anxiety,', 'therapy', 'needed,', 'high', 'blood', 'pressure', 'short', 'time,', 'sleeplessness,', 'triggered', 'dramatic', 'interpretations', 'sexual', 'assault,', 'panic', 'attacks,', 'fear,', 'paranoia,', 'difficult', 'understanding', 'role', 'victim', '(since', 'raped', 'sexually', 'assaulted', 'mostly', 'experienced', 'covert', 'emotional', 'abuse).']"
1013,['stress'],1675,"['struggled', 'go', 'work', 'every', 'day,', 'stress', 'level', 'high']"
1014,"['unable', 'safe']",1676,"['extremely', 'upset', 'time', 'whether', 'bring', 'matter', 'boyfriend,', 'quite', 'close']"
1015,"['struggle', 'lost', 'good', 'cried', 'serious', 'depression.', 'shame,', 'fear', 'never', 'treatment']",1677,"['hard', 'say', 'since', '40s.', 'time,', 'angry', 'incredibly', 'disappointed', 'university', '-', 'seemed', 'progressive', 'outside', 'reality,', 'infrastructure', 'set', 'handle', 'me.']"
1016,"['devastating.', 'worse']",1678,"[""can't"", 'speak', 'colleague', 'know', 'caused', 'lot', 'distress', 'would', 'spend', 'lot', 'time', 'strategizing,', 'trying', 'make', 'sense', 'actions,', 'etc.']"
1017,['depression'],1679,"['know', 'unsafe', 'institution', 'help', 'me.']"
1018,"['extreme', 'anxiety', 'therapy']",1680,"['keep', 'office', 'door', 'locked', 'times', 'now,', 'meet', 'students', 'public', 'places']"
1019,['stress'],1681,"['embarrassing', 'took', 'weeks', 'get', 'nerve', 'tell', 'professor', 'happened.', 'doubted', 'whether', 'would', 'heard', 'supported.']"
1020,"['terrible', 'depression']",1682,"['huge', 'negative', 'impact.', 'started', 'working', 'home', 'longer', 'pursued', 'opportunities', 'engage', 'faculty']"
1021,['anxiety'],1685,['nan']
1022,"['worst', 'depression', 'therapy']",1686,"['none,', 'made', 'feel', 'little', 'wary', 'male', 'students']"
1023,['uncomfortable'],1687,"['disillusionment', 'men']"
1024,"['deeply', 'depressed,', 'angry']",1688,"['anxiety,', 'depression,', 'assessed', 'ptsd']"
1025,"['angry', 'anxious']",1690,"['definitely', 'imposter', 'syndrome', 'academic.', ""i'm"", 'talking', 'research', 'esteemed', 'professor', 'takes', 'compliments', 'work', 'flattery', 'attractive', 'young', 'woman', 'rather', 'intellectual', 'engagement', 'junior', 'scholar,', 'help']"
1026,['anxiety'],1691,['nan']
1027,"['hard', 'good']",1693,"['left', 'feeling', 'uncomfortable,', 'annoyed,', 'demeaned.']"
1028,['anxiety'],1694,"['tremendously', 'awful.', 'predator', 'targeted', 'knew', 'disability', 'said', 'one', 'would', 'believe', 'reported', 'it.', 'sad', 'said', 'anything', 'would', 'bad', 'consequences', 'him.', 'people', 'believe', 'me.', 'but,', 'hard', 'feeding', 'tube,', 'groping', 'me,', 'tried', 'pull', 'out.', 'sadistic.']"
1029,"['fear', 'stressful', 'great']",1695,"['time', 'lab,', 'lab', ""manager's"", 'behaviour', 'constantly', 'interfered', 'lab', 'operations,', 'female', 'lab', 'members', 'go', 'way', 'avoid', 'working', 'closely', 'him.', 'pretty', 'successful', 'avoiding', 'him,', 'anything,', 'made', 'angry.', 'women', 'lab', 'accommodate', 'unacceptable', 'behaviour?']"
1030,['anger'],1696,['nan']
1031,['unsure'],1697,['frustration']
1032,"['strong', 'mental', 'negative', 'hard', 'therapy', 'struggle', 'never', 'thankful', 'good']",1698,"['always', 'makes', 'second-guess', 'myself.', 'something', 'makes', 'okay', 'say', 'things', 'me?', 'living', 'looks?', 'make', 'mistake,', 'people', 'assume', 'competing', 'factors', 'life', '(e.g.,', 'daughter)?']"
1033,"['increased', 'anxiety', 'depression']",1700,['nan']
1034,"['difficult', 'kind', 'trust']",1702,['nan']
1035,"['stress', 'anger']",1704,"['stressful', 'worried', 'reaction', 'would', 'negative', 'consequences', 'phd', 'career.', 'questioned', 'whether', 'evaluated', 'situation', 'correctly', 'colleagues', '(mostly', 'men)', 'expressed', 'less', 'concerns', 'behavior.', 'felt', 'bit', 'alone', 'excluded', 'research', 'group.', 'colleagues', 'though', 'supportive']"
1036,"['stress,', 'anger,']",1705,"['significantly', 'negative']"
1037,['severe'],1706,"['made', 'distrust', 'faculty', 'mentors', 'question', 'motives', 'men', 'positions', 'power', 'want', 'work']"
1038,['ptsd'],1707,"['experienced', 'major', 'mental', 'health', 'problems', 'afterwards']"
1039,"['sure', 'sure']",1708,"['professionally', 'aimless', 'depressed', 'number', 'years.', 'broke', 'shortly']"
1040,['anxiety'],1710,"['really', 'messed', 'mental', 'status.', ""i'm"", 'rape', 'survivor', 'hear', 'someone', 'make', 'light', 'worst', 'moments', 'life', 'horrible']"
1041,['afraid'],1711,"[""i'm"", 'much', 'aware', 'one', 'control', 'body', 'one', 'face', 'consequences', 'telling', 'want', 'rape', 'harm']"
1042,"['ptsd.', 'panic']",1713,['nan']
1043,"['suicide', 'ptsd']",1714,['nan']
1044,['irritated'],1718,['nan']
1045,['anger'],1719,['discomfort']
1046,"['scared', 'angry', 'uncertain', 'deeply', 'traumatized']",1722,"['know', 'people', 'similar', 'things', 'me.', 'know', 'departments', 'programs', 'always', 'discourage', 'reporting', 'similar', 'incidents']"
1047,"['stress,', 'loss', 'anger.']",1723,"['1.5', 'years', 'doubling', 'teaching', 'load', 'retaliation,', 'fighting', 'depression', 'possible', 'burn-out.', 'developed', 'chronic', 'asthma', 'allergies', 'too.']"
1048,['stress'],1724,"['made', 'hate', 'going', 'work', 'everyday,', 'seek', 'counseling', 'employee', 'assistance', 'office,', 'made', 'find', 'new', 'job', 'different', 'field']"
1049,"['impacted', 'struggle', 'trust', 'hesitant', 'alone', 'easy', 'question', 'imposter', 'syndrome.']",1726,"['long-lasting', 'depression', 'self-doubt,', 'severe', 'ptsd.']"
1050,['stress'],1727,['nan']
1051,"['mental', 'ptsd.']",1728,['anxiety']
1052,"['mental', 'love', 'good', 'self-confidence', 'interested']",1729,"['annoying,', 'really', 'bothered', 'me.', 'also', 'makes', 'aware', 'surroundings', 'bit', 'guard', 'male', 'faculty', 'students.']"
1053,['sad'],1731,"['first', 'incident', 'sexual', 'harassment', 'experienced', 'point', 'life', '(i', '~19-20', 'time),', 'started', 'thinking', 'seen', 'men', 'person', 'object', 'conquest.']"
1054,"['lost', 'trust', 'trust']",1732,"['pretty', 'mad']"
1055,"['trust', 'guilt', 'emotional']",1733,"['mental', 'health', 'suffered', 'considerably.', 'diagnosed', 'ptsd', 'events--but', 'university', 'response', 'devastating', 'me.', 'tried', 'take', 'time', 'sick', 'leave', 'police', 'investigation', 'going', 'trouble', 'campus', 'teaching,', 'told', '""sicked', 'out,""', 'would', '""look', 'bad""', 'complaint--like', 'filed', 'get', 'time']"
